data_source,code,price_type,data_type,period,ohlc_begin,ohlc_end,create_time,update_time,open_px,high_px,low_px,close_px,volume
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,2722,2722,2722,2722,
YLINK,Ag(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,2800,2800,2800,2800,
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,2800,2800,2800,2800,0
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:01:00	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:01:00	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,2800,2800,2800,2800,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,2733,2733,2733,2733,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:01:00	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,220,220,220,220,0
YLINK,Ag(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,2800,2800,2800,2800,
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:01:00	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,160,160,160,160,
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:01:00	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,160,160,160,160,
YLINK,Au(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:01:00	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,200,200,200,200,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,160,160,160,160,0
YLINK,Au(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,200,200,200,200,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:01:00	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,150,150,150,150,0
YLINK,Ag(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:01:00	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,	2024-07-15 10:01:59	,2800,2800,2800,2800,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,150,150,150,150,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,205,205,205,205,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:18:00	,	2024-07-15 10:18:59	,	2024-07-15 10:19:00	,	2024-07-15 10:19:00	,2722,2722,2722,2722,
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,210,210,210,210,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,182,182,182,182,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:12:00	,	2024-07-15 14:12:59	,	2024-07-15 14:13:00	,	2024-07-15 14:13:00	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:17:00	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,	2024-07-15 14:17:59	,160,160,160,160,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,2722,2722,2722,2722,
YLINK,Ag(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,2800,2800,2800,2800,
YLINK,Au99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,150,150,150,150,
YLINK,Au99.99,OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,150,150,150,150,
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,2900,2900,2900,2900,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,220,220,220,220,0
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,160,160,160,160,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,2733,2733,2733,2733,0
YLINK,Ag(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,2800,2800,2800,2800,
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,160,160,160,160,
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,205,205,205,205,
YLINK,Au(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,200,200,200,200,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:29:00	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,	2024-07-15 09:29:59	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,2500,2500,2500,2500,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,182,182,182,182,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,220,220,220,220,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,120,120,120,120,0
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,2722,2722,2722,2722,
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:22:00	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,	2024-07-15 11:22:59	,210,210,210,210,
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:26:00	,	2024-07-15 15:26:59	,	2024-07-15 15:26:59	,	2024-07-15 15:26:59	,210,210,210,210,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,2722,2722,2722,2722,
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:54:00	,	2024-07-15 14:54:59	,	2024-07-15 14:54:59	,	2024-07-15 14:54:59	,210,210,210,210,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,2500,2500,2500,2500,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,2733,2733,2733,2733,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,220,220,220,220,0
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,120,120,120,120,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,160,160,160,160,
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:34:00	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,	2024-07-15 14:34:59	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,2722,2722,2722,2722,
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,2733,2733,2733,2733,0
YLINK,Au(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,182,182,182,182,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,196,196,196,196,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,	2024-07-15 15:11:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:12:00	,	2024-07-15 15:12:00	,160,160,160,160,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:12:00	,	2024-07-15 15:12:00	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:11:00	,	2024-07-15 15:11:59	,	2024-07-15 15:12:00	,	2024-07-15 15:12:00	,160,160,160,160,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,2500,2500,2500,2500,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,160,160,160,160,
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,220,220,220,220,0
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,	2024-07-15 13:35:59	,210,210,210,210,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:36:00	,	2024-07-15 13:36:00	,2722,2722,2722,2722,
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:36:00	,	2024-07-15 13:36:00	,2733,2733,2733,2733,0
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:35:00	,	2024-07-15 13:35:59	,	2024-07-15 13:36:00	,	2024-07-15 13:36:00	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,2500,2500,2500,2500,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,160,160,160,160,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,220,220,220,220,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,160,160,160,160,
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,2800,2800,2800,2800,0
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,160,160,160,160,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,2722,2722,2722,2722,
YLINK,Ag(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,2500,2500,2500,2500,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,	2024-07-15 12:31:59	,120,120,120,120,0
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:32:00	,	2024-07-15 12:32:00	,210,210,210,210,
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,160,160,160,160,
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:32:00	,	2024-07-15 12:32:00	,220,220,220,220,0
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:32:00	,	2024-07-15 12:32:00	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,120,120,120,120,0
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,	2024-07-15 10:55:59	,2722,2722,2722,2722,
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:31:00	,	2024-07-15 12:31:59	,	2024-07-15 12:32:00	,	2024-07-15 12:32:00	,210,210,210,210,
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:56:00	,	2024-07-15 10:56:00	,210,210,210,210,
YLINK,Au(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:56:00	,	2024-07-15 10:56:00	,182,182,182,182,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:56:00	,	2024-07-15 10:56:00	,182,182,182,182,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:55:00	,	2024-07-15 10:55:59	,	2024-07-15 10:56:00	,	2024-07-15 10:56:00	,210,210,196,196,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:36:00	,	2024-07-15 12:36:59	,	2024-07-15 12:36:59	,	2024-07-15 12:36:59	,2722,2722,2722,2722,
